Project,Scenario,Dollar_year,Weather_year,Start_day,state,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,WA,usa,PT,2050
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2050-01-01 18:00:00,2050-01-01 15:00:00,23605.9,0.0,0.0,190.2,23796.0,22720.9,19683.0,15019.0,9587.2,0.0375,0.0594,0.96,1.0,17.3,0.3,0.03,2.6,91.8,0.02,17.3,5.4,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.7,7.3,0.73,45.7,2022.1,0.17,387.1,106.0,493.1,29.26,0.0,0.0,29.26,31.11,0.0,0.0,31.11,18364.2,4113.0,22.3,36.1,0.0,1165.7,0.0,0.0,0.0,18.7,747.2,0.0,0.0,0.0,11230.4,1049.5,0.0,0.0,0.0,4.4,4089.9,0.0
2050-01-01 19:00:00,2050-01-01 16:00:00,25528.7,0.0,0.0,180.8,25709.5,24524.8,21439.1,12809.2,9613.3,0.0393,0.0642,0.97,1.0,14.1,0.3,0.03,2.1,74.9,0.02,14.1,4.4,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.5,8.3,0.83,52.0,2303.4,0.19,441.0,120.7,561.7,29.27,0.0,0.0,29.27,31.27,0.0,0.0,31.27,22513.6,4270.4,5.8,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,747.2,0.0,0.0,0.0,15108.4,1049.5,0.0,0.0,0.0,0.0,4270.4,0.0
2050-01-01 20:00:00,2050-01-01 17:00:00,26752.7,0.0,0.0,200.4,26953.1,25668.0,22641.2,14780.7,10420.1,0.0405,0.0673,0.97,1.0,14.1,0.3,0.03,2.1,74.6,0.02,14.1,4.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,8.4,0.84,52.7,2331.9,0.19,446.4,122.2,568.7,29.27,0.0,0.0,29.27,31.38,0.0,0.0,31.38,22592.5,4311.9,89.7,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,747.2,0.0,0.0,0.0,15061.9,1049.5,0.0,0.0,0.0,0.0,4311.9,0.0
2050-01-01 21:00:00,2050-01-01 18:00:00,27425.0,0.0,0.0,205.7,27630.8,26294.6,23488.2,15347.3,10855.3,0.0412,0.069,0.97,1.0,13.7,0.3,0.03,2.1,72.8,0.02,13.7,4.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.8,8.4,0.84,52.4,2320.4,0.19,444.2,121.6,565.8,29.29,0.0,0.0,29.29,31.46,0.0,0.0,31.46,23138.8,4142.6,392.1,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,747.2,0.0,0.0,0.0,15475.1,1049.5,0.0,0.0,0.0,0.0,4142.6,0.0
2050-01-01 22:00:00,2050-01-01 19:00:00,26692.7,0.0,0.0,198.8,26891.5,25612.1,22978.1,14674.7,10387.7,0.0405,0.0671,0.97,1.0,14.0,0.3,0.03,2.1,74.6,0.02,14.1,4.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.4,8.3,0.83,52.3,2313.2,0.19,442.9,121.2,564.1,29.27,0.0,0.0,29.27,31.38,0.0,0.0,31.38,22604.5,3913.4,306.1,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,747.2,0.0,0.0,0.0,15256.0,1049.5,0.0,0.0,0.0,0.0,3913.4,0.0
2050-01-01 23:00:00,2050-01-01 20:00:00,25145.5,0.0,0.0,181.5,25327.0,24165.8,21666.7,12970.3,9820.1,0.039,0.0632,0.97,1.0,14.3,0.3,0.03,2.2,76.0,0.02,14.3,4.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.6,8.3,0.83,51.9,2298.8,0.19,440.1,120.5,560.6,29.27,0.0,0.0,29.27,31.24,0.0,0.0,31.24,22176.8,3660.3,47.9,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,747.2,0.0,0.0,0.0,15339.6,1049.5,0.0,0.0,0.0,0.0,3660.3,0.0
2050-01-02 00:00:00,2050-01-01 21:00:00,23580.8,0.0,0.0,191.2,23772.1,22697.0,20337.2,13892.8,9983.8,0.0375,0.0593,0.95,1.0,20.5,0.4,0.04,3.0,108.3,0.02,20.5,6.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,8.5,0.85,53.4,2363.3,0.2,452.4,123.9,576.3,30.59,0.0,0.0,30.59,32.52,0.0,0.0,32.52,19863.1,3434.8,694.1,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,12395.2,1049.5,0.0,0.0,0.0,0.0,3434.8,0.0
2050-01-02 01:00:00,2050-01-01 22:00:00,21489.9,0.0,0.0,180.5,21670.4,20724.6,18515.0,14344.9,8884.8,0.0356,0.054,0.94,1.0,25.1,0.5,0.05,3.6,132.7,0.02,25.1,7.6,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.4,8.5,0.85,53.4,2365.8,0.2,452.9,124.0,576.9,30.59,0.0,0.0,30.59,32.33,0.0,0.0,32.33,16210.2,3155.4,653.0,36.1,0.0,1296.2,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,9063.0,1049.5,0.0,0.0,0.0,0.0,3155.4,0.0
2050-01-02 02:00:00,2050-01-01 23:00:00,19475.5,0.0,0.0,175.8,19651.3,18814.0,16726.6,15475.6,8351.5,0.034,0.049,0.92,1.0,32.5,0.6,0.06,4.7,171.7,0.03,32.5,9.8,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.3,8.7,0.87,54.5,2412.1,0.2,461.8,126.4,588.2,30.56,0.0,0.0,30.56,32.14,0.0,0.0,32.14,12527.1,2924.7,679.3,36.1,0.0,1008.2,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,5872.2,1049.5,0.0,0.0,0.0,0.0,2924.7,0.0
2050-01-02 03:00:00,2050-01-02 00:00:00,17115.9,0.0,0.0,171.1,17287.0,16563.0,14639.5,15350.7,7991.4,0.0323,0.0431,0.9,1.0,41.0,0.8,0.08,5.9,216.7,0.04,41.0,12.4,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.3,7.2,0.72,45.3,2004.2,0.17,383.7,105.0,488.8,30.45,0.0,0.0,30.45,31.82,0.0,0.0,31.82,9927.8,2647.6,0.0,36.1,0.0,824.6,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.0,2647.6,0.0
2050-01-02 04:00:00,2050-01-02 01:00:00,16684.7,0.0,0.0,167.7,16852.4,16150.0,14342.4,14920.3,7903.8,0.032,0.042,0.9,1.0,41.3,0.8,0.08,6.0,218.7,0.04,41.4,12.5,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.2,7.8,0.78,48.6,2150.3,0.18,411.7,112.7,524.4,30.44,0.0,0.0,30.44,31.78,0.0,0.0,31.78,9835.9,2510.1,0.0,36.1,0.0,870.2,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.0,2510.1,0.0
2050-01-02 05:00:00,2050-01-02 02:00:00,16531.5,0.0,0.0,166.5,16698.0,16003.2,14333.7,14901.7,7682.2,0.032,0.0416,0.9,1.0,42.9,0.8,0.08,6.2,226.9,0.04,42.9,13.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.7,7.2,0.72,45.2,2001.2,0.17,383.1,104.9,488.0,30.44,0.0,0.0,30.44,31.76,0.0,0.0,31.76,9478.5,2364.3,0.0,36.1,0.0,658.6,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.0,2364.3,0.0
2050-01-02 06:00:00,2050-01-02 03:00:00,16839.4,0.0,0.0,171.4,17010.8,16298.1,14707.4,15463.8,7870.6,0.0321,0.0424,0.9,1.0,43.2,0.8,0.08,6.2,228.4,0.04,43.2,13.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.6,7.0,0.7,44.0,1948.3,0.16,373.0,102.1,475.1,30.34,0.0,0.0,30.34,31.68,0.0,0.0,31.68,9417.5,2303.3,0.0,36.1,0.0,658.6,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.0,2303.3,0.0
2050-01-02 07:00:00,2050-01-02 04:00:00,17397.7,0.0,0.0,179.3,17577.1,16832.4,15308.2,16346.8,8153.6,0.0325,0.0438,0.9,1.0,43.3,0.8,0.08,6.3,229.2,0.04,43.4,13.1,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,7.8,0.78,48.7,2154.4,0.18,412.4,112.9,525.4,30.44,0.0,0.0,30.44,31.84,0.0,0.0,31.84,9383.9,2268.9,0.8,36.1,0.0,658.6,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.0,2268.9,0.0
2050-01-02 08:00:00,2050-01-02 05:00:00,18748.9,0.0,0.0,198.0,18947.0,18122.3,16638.5,18264.3,9006.0,0.0334,0.0472,0.9,1.0,42.0,0.8,0.08,6.1,222.0,0.04,42.0,12.7,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.9,7.3,0.73,45.5,2012.9,0.17,385.4,105.5,490.9,30.44,0.0,0.0,30.44,31.95,0.0,0.0,31.95,9688.6,2308.5,54.3,36.1,0.0,870.2,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.0,2308.5,0.0
2050-01-02 09:00:00,2050-01-02 06:00:00,20636.0,0.0,0.0,210.3,20846.3,19915.9,18492.5,19256.3,9574.9,0.0349,0.0519,0.91,1.0,36.4,0.7,0.07,5.3,192.7,0.04,36.5,11.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.1,8.9,0.89,55.8,2468.6,0.21,472.6,129.4,602.0,30.56,0.0,0.0,30.56,32.23,0.0,0.0,32.23,11164.9,2353.8,744.9,36.1,0.0,870.2,0.0,0.0,0.0,0.0,957.1,0.0,0.0,0.0,5153.3,1049.5,0.0,0.0,0.0,0.0,2353.8,0.0
2050-01-02 10:00:00,2050-01-02 07:00:00,22413.3,273.2,0.0,278.9,22965.3,21597.1,20497.3,26863.4,13157.6,0.0364,0.0564,0.93,1.0,29.5,0.6,0.06,4.6,156.7,0.04,29.5,9.3,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.5,8.3,0.83,52.2,2308.7,0.19,442.0,121.0,563.0,25.82,0.0,0.0,25.82,27.36,0.0,0.0,27.36,9259.5,2468.0,0.0,36.1,0.0,658.6,0.0,0.0,0.0,47.3,634.5,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,0.2,2420.4,0.0
2050-01-02 11:00:00,2050-01-02 08:00:00,23299.0,233.8,0.0,295.0,23827.8,22432.0,21167.9,28495.6,14119.2,0.0372,0.0586,0.93,1.0,28.9,0.5,0.05,4.5,153.6,0.04,28.9,9.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.6,8.3,0.83,52.3,2314.2,0.19,443.0,121.3,564.3,25.82,0.0,0.0,25.82,27.43,0.0,0.0,27.43,9451.5,2659.9,0.0,36.1,0.0,658.6,0.0,0.0,0.0,150.7,634.5,0.0,0.0,0.0,4412.9,1049.5,0.0,0.0,0.0,32.8,2476.3,0.0
