Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2040-03-06 00:00:00,2040-03-05 21:00:00,19042.1,0.0,0.0,181.5,19223.6,18343.9,15837.6,11641.8,16553.9,0.0367,0.0569,1.0,1.0,0.0,0.0,0.0,0.3,0.7,0.01,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.7,23.6,3.29,28.6,1348.2,0.19,364.3,68.8,433.0,1.79,0.0,0.0,1.79,1.9,0.0,0.0,1.9,24135.6,3385.9,37.2,11.9,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18669.8,734.6,0.0,0.0,0.0,0.0,3385.9,0.0
2040-03-06 01:00:00,2040-03-05 22:00:00,17172.7,0.0,0.0,125.8,17298.5,16576.0,13896.1,7816.9,10315.5,0.0347,0.0513,1.0,1.0,0.0,0.0,0.0,0.3,0.8,0.01,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.57,0.0,0.0,1.57,19797.0,3402.4,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14363.8,734.6,0.0,0.0,0.0,0.0,3402.4,0.0
2040-03-06 02:00:00,2040-03-05 23:00:00,15374.3,0.0,0.0,88.8,15463.0,14865.2,12087.6,5843.0,4759.7,0.0331,0.0459,1.0,1.0,0.0,0.0,0.0,0.5,1.1,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,14379.7,3375.4,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9195.6,734.6,0.0,0.0,0.0,0.0,3375.4,0.0
2040-03-06 03:00:00,2040-03-06 00:00:00,13634.3,0.0,0.0,76.5,13710.8,13200.6,10355.5,5589.9,3939.9,0.0318,0.0407,1.0,1.0,0.0,0.0,0.0,0.5,1.4,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.54,0.0,0.0,1.54,12060.7,3355.3,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6896.8,734.6,0.0,0.0,0.0,0.0,3355.3,0.0
2040-03-06 04:00:00,2040-03-06 01:00:00,13320.4,0.0,0.0,90.8,13411.2,12899.4,9938.4,6527.3,4839.1,0.0316,0.0397,1.0,1.0,0.0,0.0,0.0,0.6,1.4,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.54,0.0,0.0,1.54,11723.0,3472.9,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6441.4,734.6,0.0,0.0,0.0,0.0,3472.9,0.0
2040-03-06 05:00:00,2040-03-06 02:00:00,13199.6,0.0,0.0,90.2,13289.8,12783.4,9802.2,6497.1,4801.9,0.0315,0.0394,1.0,1.0,0.0,0.0,0.0,0.6,1.4,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.54,0.0,0.0,1.54,11594.6,3487.7,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6298.3,734.6,0.0,0.0,0.0,0.0,3487.7,0.0
2040-03-06 06:00:00,2040-03-06 03:00:00,13448.0,0.0,0.0,92.4,13540.3,13021.9,10094.1,6587.3,4914.5,0.0317,0.0401,1.0,1.0,0.0,0.0,0.0,0.6,1.4,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.54,0.0,0.0,1.54,11867.4,3446.2,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6612.5,734.6,0.0,0.0,0.0,0.0,3446.2,0.0
2040-03-06 07:00:00,2040-03-06 04:00:00,14125.5,0.0,0.0,79.4,14204.9,13671.5,10858.1,5652.8,4064.6,0.0321,0.0421,1.0,1.0,0.0,0.0,0.0,0.5,1.3,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.55,0.0,0.0,1.55,12616.7,3346.7,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7461.3,734.6,0.0,0.0,0.0,0.0,3346.7,0.0
2040-03-06 08:00:00,2040-03-06 05:00:00,15828.7,0.0,0.0,111.1,15939.8,15298.6,12620.1,7249.3,6068.2,0.0335,0.0472,1.0,1.0,0.0,0.0,0.0,0.4,1.1,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.5,0.06,0.0,2.8,2.8,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,14758.7,3319.7,0.0,0.0,0.0,1131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9572.9,734.6,0.0,0.0,0.0,0.0,3319.7,0.0
2040-03-06 09:00:00,2040-03-06 06:00:00,18487.5,0.0,0.0,131.6,18619.1,17821.0,15017.1,8785.6,7035.9,0.036,0.0552,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.01,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.57,0.0,0.0,1.57,16869.4,3602.0,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,177.1,0.0,0.0,0.0,0.0,11458.7,734.6,0.0,0.0,0.0,7.7,3417.1,0.0
2040-03-06 10:00:00,2040-03-06 07:00:00,20010.3,0.0,0.0,196.8,20207.1,19256.1,16474.6,19279.2,7572.6,0.0377,0.0597,1.0,1.0,0.0,0.0,0.0,0.8,1.9,0.02,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.58,0.0,0.0,1.58,8500.5,3732.5,0.0,0.0,0.0,928.5,0.0,0.0,0.0,251.3,0.0,0.0,0.0,0.0,3104.8,734.6,0.0,0.0,0.0,62.3,3418.9,0.0
2040-03-06 11:00:00,2040-03-06 08:00:00,20098.9,29.9,0.0,245.2,20374.0,19339.1,16266.1,24518.9,10822.3,0.0378,0.06,1.0,1.0,0.0,0.0,0.0,1.0,2.5,0.02,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.41,1.5,0.0,0.0,1.5,6677.3,4107.8,0.0,0.0,0.0,648.1,0.0,0.0,0.0,449.5,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,126.4,3531.9,0.0
2040-03-06 12:00:00,2040-03-06 09:00:00,19826.7,39.9,0.0,230.2,20096.8,19083.0,15357.7,22817.3,10029.0,0.0375,0.0592,1.0,1.0,0.0,0.0,0.0,0.9,2.3,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.49,0.0,0.0,1.49,7308.5,4739.1,0.0,0.0,0.0,648.1,0.0,0.0,0.0,735.7,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,150.3,3853.1,0.0
2040-03-06 13:00:00,2040-03-06 10:00:00,19850.3,193.2,0.0,225.8,20269.3,19105.1,15236.8,22343.4,9676.1,0.0375,0.0593,1.0,1.0,0.0,0.0,0.0,0.9,2.2,0.02,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.49,0.0,0.0,1.49,7602.0,5032.5,0.0,0.0,0.0,648.1,0.0,0.0,0.0,862.4,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,132.3,4037.8,0.0
2040-03-06 14:00:00,2040-03-06 11:00:00,19970.3,0.0,0.0,232.8,20203.0,19217.7,15425.3,23039.0,10183.1,0.0377,0.0597,1.0,1.0,0.0,0.0,0.0,0.9,2.2,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.49,0.0,0.0,1.49,7347.2,4777.7,0.0,0.0,0.0,648.1,0.0,0.0,0.0,629.4,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,98.7,4049.6,0.0
2040-03-06 15:00:00,2040-03-06 12:00:00,20029.8,64.3,0.0,227.6,20321.6,19273.8,15549.1,22664.5,9684.8,0.0377,0.0599,1.0,1.0,0.0,0.0,0.0,0.9,2.2,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.49,0.0,0.0,1.49,7341.9,4772.5,0.0,0.0,0.0,648.1,0.0,0.0,0.0,567.8,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,91.7,4113.0,0.0
2040-03-06 16:00:00,2040-03-06 13:00:00,19751.5,0.0,0.0,221.7,19973.3,19012.3,15203.5,22022.9,9388.9,0.0374,0.059,1.0,1.0,0.0,0.0,0.0,0.9,2.2,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.49,0.0,0.0,1.49,7339.2,4769.7,0.0,0.0,0.0,648.1,0.0,0.0,0.0,537.5,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,127.2,4105.0,0.0
2040-03-06 17:00:00,2040-03-06 14:00:00,19838.6,10.9,0.0,211.4,20060.9,19094.3,14915.7,21036.8,8690.5,0.0375,0.0593,1.0,1.0,0.0,0.0,0.0,0.9,2.1,0.02,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.49,0.0,0.0,1.49,7714.7,5145.2,0.0,0.0,0.0,648.1,0.0,0.0,0.0,947.6,0.0,0.0,0.0,0.0,1186.7,734.6,0.0,0.0,0.0,123.4,4074.2,0.0
2040-03-06 18:00:00,2040-03-06 15:00:00,20725.3,0.0,0.0,206.1,20931.4,19927.5,15997.9,20702.9,8170.0,0.0385,0.0619,1.0,1.0,0.0,0.0,0.0,0.8,2.0,0.02,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.58,0.0,0.0,1.58,8398.6,4933.5,0.0,0.0,0.0,899.3,0.0,0.0,0.0,751.1,0.0,0.0,0.0,0.0,1831.2,734.6,0.0,0.0,0.0,91.4,4091.0,0.0
2040-03-06 19:00:00,2040-03-06 16:00:00,22253.1,0.0,0.0,142.8,22395.8,21357.1,18056.8,9625.2,8902.8,0.0403,0.0665,1.0,1.0,0.0,0.0,0.0,0.3,0.8,0.01,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.59,0.0,0.0,1.59,21673.5,4339.0,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,238.4,0.0,0.0,0.0,0.0,15303.6,734.6,0.0,0.0,0.0,37.0,4063.6,0.0
2040-03-06 20:00:00,2040-03-06 17:00:00,24001.0,0.0,0.0,166.4,24167.5,22984.5,20201.4,11577.2,11185.9,0.0424,0.0717,1.0,1.0,0.0,0.0,0.0,0.3,0.7,0.01,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.61,0.0,0.0,1.61,23776.2,3966.1,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17779.4,734.6,0.0,0.0,0.0,0.0,3966.1,0.0
2040-03-06 21:00:00,2040-03-06 18:00:00,24098.6,0.0,0.0,169.4,24268.0,23074.4,20280.3,12057.7,11408.0,0.0425,0.072,1.0,1.0,0.0,0.0,0.0,0.3,0.7,0.01,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,21.0,0.19,0.0,9.1,9.1,1.49,0.0,0.0,1.49,1.61,0.0,0.0,1.61,23618.2,3987.6,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17599.7,734.6,0.0,0.0,0.0,0.0,3987.6,0.0
2040-03-06 22:00:00,2040-03-06 19:00:00,22095.7,0.0,0.0,144.9,22240.6,21209.5,18324.5,9761.7,8957.7,0.0401,0.066,1.0,1.0,0.0,0.0,0.0,0.3,0.8,0.01,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.59,0.0,0.0,1.59,21436.7,3916.1,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15489.7,734.6,0.0,0.0,0.0,0.0,3916.1,0.0
2040-03-06 23:00:00,2040-03-06 20:00:00,21108.6,0.0,0.0,142.4,21251.0,20286.2,17304.8,9812.1,8931.5,0.039,0.0631,1.0,1.0,0.0,0.0,0.0,0.3,0.8,0.01,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,20.8,0.19,0.0,9.0,9.0,1.49,0.0,0.0,1.49,1.59,0.0,0.0,1.59,20370.4,3946.2,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14393.4,734.6,0.0,0.0,0.0,0.0,3946.2,0.0
2040-03-07 00:00:00,2040-03-06 21:00:00,19694.3,206.9,0.0,123.1,20024.3,18958.4,16139.0,8118.6,7102.1,0.0374,0.0588,1.0,1.0,0.0,0.0,0.0,0.3,0.9,0.01,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.58,0.0,0.0,1.58,19007.8,3885.3,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091.7,734.6,0.0,0.0,0.0,0.0,3885.3,0.0
2040-03-07 01:00:00,2040-03-06 22:00:00,17881.4,18.5,0.0,123.1,18023.0,17247.7,14345.3,7998.5,6799.9,0.0354,0.0534,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.01,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.5,0.06,0.0,2.8,2.8,1.49,0.0,0.0,1.49,1.57,0.0,0.0,1.57,16824.4,3677.8,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11115.8,734.6,0.0,0.0,0.0,0.0,3677.8,0.0
2040-03-07 02:00:00,2040-03-06 23:00:00,16559.6,12.0,0.0,120.7,16692.4,15994.1,12920.6,7913.5,6575.1,0.0341,0.0494,1.0,1.0,0.0,0.0,0.0,0.4,1.1,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.5,0.06,0.0,2.8,2.8,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,15354.0,3771.8,0.0,0.0,0.0,828.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10019.1,734.6,0.0,0.0,0.0,0.0,3771.8,0.0
2040-03-07 03:00:00,2040-03-07 00:00:00,15707.1,0.0,0.0,87.3,15794.4,15182.7,12155.7,5906.8,4486.1,0.0334,0.0469,1.0,1.0,0.0,0.0,0.0,0.5,1.1,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.5,0.06,0.0,2.8,2.8,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,14373.7,3638.7,0.0,0.0,0.0,1099.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8901.0,734.6,0.0,0.0,0.0,0.0,3638.7,0.0
2040-03-07 04:00:00,2040-03-07 01:00:00,15445.4,0.0,0.0,106.2,15551.6,14933.1,11935.0,7074.8,5617.9,0.0332,0.0461,1.0,1.0,0.0,0.0,0.0,0.5,1.2,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.5,0.06,0.0,2.8,2.8,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,14094.7,3616.6,0.0,0.0,0.0,933.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8810.1,734.6,0.0,0.0,0.0,0.0,3616.6,0.0
2040-03-07 05:00:00,2040-03-07 02:00:00,15383.9,0.0,0.0,98.3,15482.2,14874.5,11775.3,6593.8,5137.1,0.0331,0.0459,1.0,1.0,0.0,0.0,0.0,0.5,1.2,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.56,0.0,0.0,1.56,14025.5,3706.9,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8509.9,734.6,0.0,0.0,0.0,0.0,3706.9,0.0
2040-03-07 06:00:00,2040-03-07 03:00:00,15765.2,0.0,0.0,100.3,15865.5,15238.0,12137.1,6697.2,5291.6,0.0334,0.047,1.0,1.0,0.0,0.0,0.0,0.5,1.1,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,6.6,0.06,0.0,2.9,2.9,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,14459.9,3728.4,0.0,0.0,0.0,740.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.2,734.6,0.0,0.0,0.0,0.0,3728.4,0.0
2040-03-07 07:00:00,2040-03-07 04:00:00,16536.1,0.0,0.0,90.1,16626.2,15971.8,13016.4,6034.7,4720.0,0.0341,0.0493,1.0,1.0,0.0,0.0,0.0,0.4,1.1,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,6.7,0.06,0.0,2.9,2.9,1.49,0.0,0.0,1.49,1.56,0.0,0.0,1.56,15311.5,3609.8,0.0,0.0,0.0,1296.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9670.9,734.6,0.0,0.0,0.0,0.0,3609.8,0.0
2040-03-07 08:00:00,2040-03-07 05:00:00,18413.1,0.0,0.0,133.4,18546.5,17750.9,15177.4,8818.4,7734.7,0.036,0.0549,1.0,1.0,0.0,0.0,0.0,0.4,0.9,0.01,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.49,1.57,0.0,0.0,1.57,17462.8,3369.1,0.0,0.0,0.0,870.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12488.9,734.6,0.0,0.0,0.0,0.0,3369.1,0.0
2040-03-07 09:00:00,2040-03-07 06:00:00,21159.8,5.3,0.0,204.7,21369.8,20335.2,17585.7,18253.4,8797.4,0.039,0.0631,1.0,1.0,0.0,0.0,0.0,0.6,1.4,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.58,0.0,0.0,1.58,11913.8,3784.1,0.0,0.0,0.0,648.1,0.0,0.0,0.0,427.1,0.0,0.0,0.0,0.0,6746.9,734.6,0.0,0.0,0.0,35.7,3321.3,0.0
2040-03-07 10:00:00,2040-03-07 07:00:00,22276.3,45.8,0.0,212.9,22534.9,21379.2,18490.0,19541.8,8954.3,0.0403,0.0665,1.0,1.0,0.0,0.0,0.0,0.6,1.4,0.01,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.48,1.59,0.0,0.0,1.59,11947.5,4044.9,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,1007.6,0.0,0.0,0.0,0.0,6093.9,734.6,0.0,0.0,0.0,166.9,2870.4,0.0
